slug,rating,roaster,name,roast,review_date,agtron,aroma,acid,body,flavor,aftertaste,desc_1,desc_2,desc_3,location_country,origin_country,price_per_100g
https://www.coffeereview.com/review/papua-new-guinea-baroida-honey/,92,Propeller Coffee,Papua New Guinea Baroida Honey,Medium-Light,April 2021,56/74,8,8,9,9,8,"Cleanly fruit-forward. Lychee, ripe pear, freesia-like flowers, maple syrup, fresh-cut fir in aroma and cup. Sweet-toned structure with brisk acidity; very full, syrupy-smooth mouthfeel. The finish is fruit-toned with complications of fresh-cut fir and freesia.",Produced by the Colbran family entirely of the Arusha and Bourbon varieties of Arabica and processed by the honey method (skin is removed but at least some of the sticky fruit residue is allowed to dry on the bean). Propeller is a Toronto-based micro-roaster with a dedication to careful selection and exceptional craft roasting of high-end coffees. Visit www.propellercoffee.com or call 416-479-3771 for more information.,"A honey-processed PNG cup, complexly fruit-toned with a backdrop of spicy flowers.",Canada,Papua New Guinea,4.629711282385933
https://www.coffeereview.com/review/yemen-al-mashtal-al-burhani/,94,Paradise Roasters,Yemen Al Mashtal Al Burhani,Medium-Light,April 2021,58/78,9,9,9,9,8,"Concentrated, rich-toned, deep. Dried plum, sandalwood, baking chocolate, star jasmine, lemon thyme in aroma and cup. Deeply sweet structure with bright acidity; very full, satiny-smooth mouthfeel. Finish consolidates to notes of dried plum and sandalwood with hints of baking chocolate.","Produced at Mashtal ul Burhani farm from trees of the Tuffahi, Dawairi, Jaadi and various other local varieties of Arabica and processed by the natural method (beans are dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An impressive Yemen cup, deep-toned and cleanly fruit-centered with bright, juicy acidity and inviting spice notes throughout.",United States,Yemen,22.0021517134341
https://www.coffeereview.com/review/reina-de-la-asuncion-ecuador/,93,JBC Coffee Roasters,Reina de la Asuncion Ecuador,Medium-Light,April 2021,58/76,9,9,8,9,8,"Bright, crisply sweet. Honeydew melon, hazelnut, cocoa nib, narcissus, cedar in aroma and cup. Sweet-toned structure with lively, high-toned acidity; full, velvety mouthfeel. Nut- and cocoa-toned finish with hints of narcissus-like flowers. ",Produced by Angel Benigno Capa Chama and Maria Carmen Cogitambo Lojan of Reina de la Asuncion Farm from trees of the Caturra and Typica varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A balanced, vibrant Ecuador cup that leads with notes of sweet melon and spicy florals, supported by deep tones of ,cocoa and nut.",United States,Ecuador,5.805510973150615
https://www.coffeereview.com/review/colombia-finca-el-vergal-geisha-java-natural/,93,Paradise Roasters,Colombia Finca El Vergal Geisha/Java Natural,Light,April 2021,62/80,9,8,9,9,8,"Fruit-forward, delicately spice-toned. Pink grapefruit zest, apricot, freesia-like flowers, fresh-cut oak, almond butter in aroma and cup. Sweet-tart structure with brisk acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of pink grapefruit zest and almond butter.","Produced by Robinson Rozo from a blend of the Geisha and Java varieties of Arabica, both processed by the natural method (beans are dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An unusual blend of two varieties of Arabica, both natural-processed and both derived from Ethiopian landraces — the well-known, floral-toned Geisha and the lesser-known, more balanced Java.",United States,Colombia,11.728601915377697
https://www.coffeereview.com/review/nayamasasa-democratic-republic-of-the-congo/,93,Roadmap CoffeeWorks,Nayamasasa Democratic Republic of the Congo,Medium-Light,April 2021,60/80,9,9,8,9,8,"Balanced, richly sweet. Apricot, agave syrup, baking chocolate, cashew butter, tangerine zest in aroma and cup. Sweet structure with pert acidity; plush, syrupy-smooth mouthfeel. The long, gentle finish centers around notes of chocolate and cashew butter with hints of tangerine zest.","Certified fair trade and USDA Organic. Produced entirely from trees of Bourbon-related varieties of Arabica by members of the SOPACDI cooperative and processed by the washed method at the Nyamasasa Washing Station. Located overlooking Lake Kivu, on the opposite side of the lake from Rwanda, the rapidly growing SOPACDI cooperative now has nearly 6,000 members and is succeeding in its goal to help heal wounds left by the latest in eastern Congo’s seemingly endless string of horrific rebellions and civil wars. Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A classic D.R. Congo cup alive with notes of stone fruit, chocolate, nut butter, citrus zest.",United States,Democratic Republic of the Congo,5.570351034997678
https://www.coffeereview.com/review/colombia-chiroso-natural/,93,Paradise Roasters,Colombia Chiroso Natural,Light,April 2021,64/84,9,9,8,9,8,"Crisply sweet-tart, high-toned. Meyer lemon zest, cocoa nib, hazelnut, dried hibiscus flower, marjoram in aroma and cup. Bright, tart-leaning structure with juicy acidity; delicate, silky mouthfeel. Citrusy finish supported by tart florals and cocoa nib.","Produced by Wilson Roldan entirely of the Chiroso variety of Arabica and processed by the natural method (beans are dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A vibrantly rich Colombia cup from the rare Chiroso variety of Arabica, grown only in parts of Colombia and offered by Paradise for the first time.",United States,Colombia,22.0021517134341
https://www.coffeereview.com/review/guji-ethiopia-washed/,94,Peach Coffee Roasters,Guji Ethiopia Washed,Light,March 2021,62/84,9,9,9,9,8,"Subtly complex, deeply sweet. Star jasmine, cocoa nib, mango, frankincense, spearmint in aroma and cup. Bright, juicy acidity; viscous, syrupy mouthfeel. The balanced finish leads with notes of star jasmine and mango, followed by cocoa suggestions.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a wet-processed or “washed” version, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Peach Coffee Roasters is an Atlanta, Georgia-based specialty roaster. Visit www.peachcoffeeroasters.com for more information.","A bright, crisply high-toned, floral-driven washed Guji with sweet herb undertones.",United States,Ethiopia,5.288159109214154
https://www.coffeereview.com/review/colombia-monteblanco-geisha/,94,Merge Coffee Company,Colombia Monteblanco Geisha,Light,March 2021,64/82,9,9,9,9,8,"Delicate, high-toned, complex. Guava, cocoa nib, narcissus, sandalwood, hazelnut butter in aroma and cup. Sweet-tart structure with bright, juicy acidity; very smooth, syrupy mouthfeel. Resonant finish consolidates to attractive notes of guava and cocoa nib.","Produced by Rodrigo Sanchez of Monteblanco Farm entirely of the Geisha variety of Arabica and processed by a proprietary cold-fermentation process. Merge is a specialty coffee roaster in Harrisonburg, Virginia dedicated to ethical sourcing of high-quality coffees. Visit www.mergecoffeeco.com for more information.","A nuanced, elegant Colombia Geisha with notes of tropical fruit, spice-toned florals and rich cocoa nib.",United States,Colombia,8.809679183054374
https://www.coffeereview.com/review/ethiopia-gedeo-kochere-reko-natural/,94,Interpretation Coffee,Ethiopia Gedeo Kochere Reko Natural,Light,March 2021,64/84,9,9,9,9,8,"Richly sweet-tart, fruit-toned. Dried raspberry, dark chocolate, musk, almond, honeysuckle in aroma and cup. Deeply sweet structure with wine-like acidity; plush, creamy mouthfeel. The finish consolidates to notes of dark chocolate and almond with undertones of raspberry.","Produced by the Reko Farming Cooperative largely from indigenous Ethiopia landrace tree varieties and processed by the natural method (dried in the whole fruit). Interpretation Coffee is a specialty nano-roaster in Taipei. For more information, email Gary Lee at [email protected].",A cleanly fruit-centered Ethiopia cup with intriguing notes of musk and an especially full mouthfeel.,Taiwan,Ethiopia,6.956521739130435
https://www.coffeereview.com/review/belquis-ramirez-lemus-colombia-coffee-for-peace/,92,True Coffee Roasters,Belquis Ramirez Lemus Colombia Coffee for Peace,Medium-Light,March 2021,58/76,8,9,8,9,8,"Balanced, bright. Cocoa nib, orange zest, almond brittle, plum, cedar in aroma and cup. Sweet-toned with juicy, high-toned acidity; crisp, velvety mouthfeel. Quiet finish that leads with notes of cocoa nib and orange zest, rounding to cedar in the long.","Produced by Belquis Ramirez Lemus in partnership with Coffee for Peace, an alliance of coffee farmers working to develop, facilitate and promote the trade of traceable coffees from historically violence-prone zones in Colombia. Processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). True Coffee is a specialty roaster and cafe in Wisconsin whose motto is, “On a never-ending quest to bring you a great cup of coffee, by staying true to the bean.” Visit www.truecoffeeroasters.com for more information.","A good-value, balanced Colombia cup, juicy and bright, with notes of stone fruit and cocoa nib throughout.",United States,Colombia,3.9627426286847642
https://www.coffeereview.com/review/asprole-blend-1-colombia-coffee-for-peace/,92,True Coffee Roasters,Asprole Blend #1 Colombia Coffee for Peace,Medium-Light,March 2021,59/77,9,8,8,9,8,"Crisply sweet, chocolaty. Baking chocolate, apricot, lemon verbena, fresh-cut fir, nougat in aroma and cup. Sweet in structure with brisk acidity; crisp, satiny-smooth mouthfeel. The finish centers around notes of baking chocolate, fir, and lemon verbena.","A blend of coffees from multiple farms in Colombia produced by Coffee for Peace, an alliance of coffee farmers working to develop, facilitate and promote the trade of traceable coffees from historically violence-prone zones in Colombia. Processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). True Coffee is a specialty roaster and cafe in Wisconsin whose motto is, “On a never-ending quest to bring you a great cup of coffee, by staying true to the bean.” Visit www.truecoffeeroasters.com for more information.","A friendly, accessible Colombia cup — briskly sweet and richly chocolaty.",United States,Colombia,3.9627426286847642
